Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,3,DEN,0,2,0,16 Yard Run,"(6:27) (Shotgun) T.Badie left tackle to DEN 40 for 16 yards (M.Adams, M.Fitzpatrick).",2nd & 6 at DEN 24
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,3,DEN,0,3,0,5 Yard Penalty,"(5:42) (No Huddle, Shotgun) PENALTY on PIT-A.Highsmith, Neutral Zone Infraction, 5 yards, enforced at DEN 40 - No Play.",1st & 10 at DEN 40
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,3,DEN,0,4,0,Pass Incomplete,(5:21) (Shotgun) B.Nix pass incomplete short right.,1st & 5 at DEN 45
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,3,DEN,0,5,0,13 Yard Run,(5:15) (Shotgun) B.Nix left guard to PIT 42 for 13 yards (D.Kazee).,2nd & 5 at DEN 45
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,3,DEN,0,6,0,3 Yard Run,(4:32) M.Peart reported in as eligible.  J.Williams left tackle to PIT 39 for 3 yards (K.Benton; D.Elliott).,1st & 10 at PIT 42
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,3,DEN,0,7,0,-8 Yard Sack,"(3:56) (No Huddle, Shotgun) B.Nix sacked at PIT 47 for -8 yards (T.Watt).",2nd & 7 at PIT 39
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,3,DEN,0,8,0,8 Yard Pass,(3:17) (Shotgun) B.Nix pass short middle to M.Mims to PIT 39 for 8 yards (M.Fitzpatrick).,3rd & 15 at PIT 47
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,3,DEN,0,9,0,Turnover on Downs,(2:32) (Shotgun) B.Nix pass incomplete short middle to T.Franklin (P.Queen).,4th & 7 at PIT 39
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,4,PIT,1,1,0,5 Yard Penalty,"(2:28) J.Fields pass short right to V.Jefferson to PIT 46 for 7 yards (A.Singleton) [J.Cooper].
PENALTY on DEN-P.Surtain, Defensive Holding, 5 yards, enforced at PIT 39 - No Play.",1st & 10 at PIT 39
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,4,PIT,1,2,0,-1 Yard Sack,(2:00) (Shotgun) J.Fields sacked at PIT 43 for -1 yards (Z.Allen).,1st & 10 at PIT 44
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,4,PIT,1,3,0,7 Yard Run,(1:21) N.Harris right tackle to 50 for 7 yards (N.Bonitto).,2nd & 11 at PIT 43
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,4,PIT,1,4,0,6 Yard Pass,"(:53) (No Huddle, Shotgun) J.Fields pass short right to C.Austin ran ob at DEN 44 for 6 yards.",3rd & 4 at 50
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,4,PIT,1,5,0,4 Yard Run,"(:49) (No Huddle, Shotgun) J.Warren right guard to DEN 40 for 4 yards (A.Singleton).",1st & 10 at DEN 44
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,4,PIT,1,6,0,27 Yard Penalty,"(:26) (No Huddle, Shotgun) J.Fields pass incomplete deep right to V.Jefferson. DEN-R.Moss was injured during the play. 
PENALTY on DEN-R.Moss, Defensive Pass Interference, 27 yards, enforced at DEN 40 - No Play.",2nd & 6 at DEN 40
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,4,PIT,1,7,0,7 Yard Pass,(:21) (Shotgun) J.Fields pass short right to J.Warren to DEN 6 for 7 yards (L.Wallace; A.Singleton).,1st & 10 at DEN 13
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,4,PIT,1,8,0,-10 Yard Penalty,"(:14) (Shotgun) J.Fields pass short left to G.Pickens for 6 yards, TOUCHDOWN NULLIFIED by Penalty.
PENALTY on PIT-V.Jefferson, Offensive Pass Interference, 10 yards, enforced at DEN 6 - No Play.",2nd & 3 at DEN 6
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,4,PIT,1,9,0,12 Yard Pass,(:10) (Shotgun) J.Fields pass short left to V.Jefferson to DEN 4 for 12 yards (J.Cooper).,2nd & 13 at DEN 16
2024,Week 2,SUN,09/15,Steelers,Broncos,2ND QUARTER,4,PIT,1,10,1,Field Goal,"(:02) C.Boswell 22 yard field goal is GOOD, Center-C.Kuntz, Holder-C.Waitman.",3rd & 1 at DEN 4
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,1,PIT,0,1,0,Kickoff,"W.Lutz kicks 65 yards from DEN 35 to end zone, Touchback to the PIT 30.",Kickoff from DEN 35
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,1,PIT,0,2,0,3 Yard Run,(15:00) N.Harris right end to PIT 33 for 3 yards (B.Jones). ** Injury Update: DEN-R.Moss has returned to the game.,1st & 10 at PIT 30
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,1,PIT,0,3,0,9 Yard Pass,(14:22) (Shotgun) J.Fields pass short middle to P.Freiermuth to PIT 42 for 9 yards (R.Moss).,2nd & 7 at PIT 33
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,1,PIT,0,4,0,Run for No Gain,(13:43) C.Patterson right tackle to PIT 42 for no gain (J.Jackson; J.Cooper).,1st & 10 at PIT 42
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,1,PIT,0,5,0,Pass Incomplete,(13:04) (Shotgun) J.Fields pass incomplete short right [Z.Allen].,2nd & 10 at PIT 42
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,1,PIT,0,6,0,Pass Incomplete,"(12:59) (No Huddle, Shotgun) J.Fields pass incomplete deep left to G.Pickens [A.Singleton].",3rd & 10 at PIT 42
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,1,PIT,0,7,0,Punt,"(12:53) C.Waitman punts 58 yards to end zone, Center-C.Kuntz, Touchback.",4th & 10 at PIT 42
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,2,DEN,0,1,0,5 Yard Run,(12:44) (Shotgun) M.Peart reported in as eligible.  J.Williams left guard to DEN 25 for 5 yards (D.Elliott; Ca.Heyward).,1st & 10 at DEN 20
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,2,DEN,0,2,0,-5 Yard Penalty,"(12:07) (Shotgun) B.Nix pass short middle to C.Sutton to DEN 29 for 4 yards (P.Wilson, A.Highsmith).
PENALTY on DEN-G.Bolles, Illegal Formation, 5 yards, enforced at DEN 25 - No Play.",2nd & 5 at DEN 25
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,2,DEN,0,3,0,9 Yard Pass,(11:38) (Shotgun) B.Nix pass short left to J.Reynolds to DEN 29 for 9 yards (D.Elliott).,2nd & 10 at DEN 20
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,2,DEN,0,4,0,-4 Yard Run,(10:51) J.Williams up the middle to DEN 25 for -4 yards (D.Elliott).,3rd & 1 at DEN 29
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,2,DEN,0,5,0,Punt,"(10:19) R.Dixon punts 47 yards to PIT 28, Center-M.Fraboni. C.Austin to PIT 24 for -4 yards (J.Strnad).",4th & 5 at DEN 25
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,3,PIT,0,1,0,Run for No Gain,(10:08) (Shotgun) N.Harris up the middle to PIT 24 for no gain (M.Roach; Z.Allen).,1st & 10 at PIT 24
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,3,PIT,0,2,0,2 Yard Pass,"(9:35) (No Huddle, Shotgun) J.Fields pass short left to V.Jefferson to PIT 26 for 2 yards (R.Moss).",2nd & 10 at PIT 24
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,3,PIT,0,3,0,Pass Incomplete,"(9:07) (No Huddle, Shotgun) J.Fields pass incomplete deep left to V.Jefferson.",3rd & 8 at PIT 26
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,3,PIT,0,4,0,Punt,"(9:02) C.Waitman punts 49 yards to DEN 25, Center-C.Kuntz, fair catch by M.Mims.
PENALTY on DEN-P.Surtain, Offensive Holding, 10 yards, enforced at DEN 25.",4th & 8 at PIT 26
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,4,DEN,0,1,0,3 Yard Run,(8:54) J.Williams right guard to DEN 18 for 3 yards (Ca.Heyward; D.Jackson).,1st & 10 at DEN 15
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,4,DEN,0,2,0,Pass Incomplete,(8:09) (Shotgun) B.Nix pass incomplete short left to G.Dulcich.,2nd & 7 at DEN 18
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,4,DEN,0,3,0,26 Yard Pass,"(8:02) (No Huddle, Shotgun) B.Nix pass deep left to C.Sutton to DEN 44 for 26 yards (J.Porter) [Ca.Heyward].
Penalty on PIT-J.Porter, Defensive Holding, declined.",3rd & 7 at DEN 18
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,4,DEN,0,4,0,49 Yard Pass,(7:43) M.Peart reported in as eligible. Direct snap to J.Williams.  B.Nix pass deep middle to J.Reynolds to PIT 7 for 49 yards (M.Fitzpatrick). PIT-D.Jackson was injured during the play.,1st & 10 at DEN 44
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,4,DEN,0,5,0,1 Yard Run,(6:56) (Shotgun) J.Williams up the middle to PIT 6 for 1 yard (E.Roberts).,1st & 7 at PIT 7
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,4,DEN,0,6,0,Interception,(6:17) (Shotgun) B.Nix pass short middle intended for C.Sutton INTERCEPTED by C.Trice at PIT -8. Touchback.,2nd & 6 at PIT 6
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,5,PIT,1,1,0,37 Yard Penalty,"(6:10) J.Fields pass incomplete deep right to G.Pickens.
PENALTY on DEN-P.Surtain, Defensive Pass Interference, 37 yards, enforced at PIT 20 - No Play.",1st & 10 at PIT 20
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,5,PIT,1,2,0,2 Yard Run,(6:03) J.Warren right tackle to DEN 41 for 2 yards (C.Barton; B.Jones).,1st & 10 at DEN 43
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,5,PIT,1,3,0,5 Yard Pass,(5:26) (Shotgun) J.Fields pass short right to P.Freiermuth to DEN 36 for 5 yards (A.Singleton).,2nd & 8 at DEN 41
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,5,PIT,1,4,0,1 Yard Run,"(4:55) (No Huddle, Shotgun) J.Warren left guard to DEN 35 for 1 yard (M.Roach).",3rd & 3 at DEN 36
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,5,PIT,1,5,1,Field Goal,"(4:20) C.Boswell 53 yard field goal is GOOD, Center-C.Kuntz, Holder-C.Waitman.",4th & 2 at DEN 35
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,6,DEN,0,1,0,Kickoff,"C.Boswell kicks 65 yards from PIT 35 to end zone, Touchback to the DEN 30.",Kickoff from PIT 35
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,6,DEN,0,2,0,-1 Yard Run,"(4:16) M.Peart reported in as eligible.  J.Williams right end to DEN 29 for -1 yards (D.Jackson). ** Injury Update: PIT-D.Jackson has returned to the game. 
Penalty on DEN-M.Peart, Offensive Holding, declined.",1st & 10 at DEN 30
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,6,DEN,0,3,0,Pass Incomplete,(3:55) (Shotgun) B.Nix pass incomplete deep left to M.Mims.,2nd & 11 at DEN 29
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,6,DEN,0,4,0,5 Yard Run,(3:48) (Shotgun) B.Nix scrambles left end to DEN 34 for 5 yards (B.Bishop).,3rd & 11 at DEN 29
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,6,DEN,0,5,0,Punt,"(3:13) R.Dixon punts 58 yards to PIT 8, Center-M.Fraboni. C.Austin to PIT 19 for 11 yards (M.Burton, N.Adkins).",4th & 6 at DEN 34
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,7,PIT,0,1,0,9 Yard Run,"(2:59) N.Harris right tackle to PIT 28 for 9 yards (Z.Allen, B.Jones).",1st & 10 at PIT 19
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,7,PIT,0,2,0,-9 Yard Run,"(2:21) N.Harris left tackle to PIT 31 for 3 yards (A.Singleton).
PENALTY on PIT-Co.Heyward, Offensive Holding, 10 yards, enforced at PIT 29.",2nd & 1 at PIT 28
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,7,PIT,0,3,0,-2 Yard Run,(2:01) (Shotgun) J.Fields right end pushed ob at PIT 17 for -2 yards (N.Bonitto).,2nd & 10 at PIT 19
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,7,PIT,0,4,0,Pass Incomplete,"(1:31) (No Huddle, Shotgun) J.Fields pass incomplete deep middle to C.Austin (P.Locke).",3rd & 12 at PIT 17
2024,Week 2,SUN,09/15,Steelers,Broncos,3RD QUARTER,7,PIT,0,5,0,Punt,"(1:26) C.Waitman punts 52 yards to DEN 31, Center-C.Kuntz. M.Mims pushed ob at DEN 45 for 14 yards (M.Pruitt).
PENALTY on DEN-J.McMillian, Offensive Holding, 10 yards, enforced at DEN 40.",4th & 12 at PIT 17
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,1,0,8 Yard Pass,(1:15) B.Nix pass short right to J.Williams to DEN 38 for 8 yards (D.Elliott).,1st & 10 at DEN 30
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,2,0,4 Yard Run,(:39) J.Williams up the middle to DEN 42 for 4 yards (I.Loudermilk).,2nd & 2 at DEN 38
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,3,0,Pass Incomplete,(:04) (Shotgun) B.Nix pass incomplete deep right to N.Adkins.,1st & 10 at DEN 42
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,4,0,5 Yard Penalty,"(15:00) B.Nix pass incomplete short middle to C.Sutton.
PENALTY on PIT-D.Elliott, Defensive Offside, 5 yards, enforced at DEN 42 - No Play.",2nd & 10 at DEN 42
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,5,0,7 Yard Run,(14:55) (Shotgun) J.McLaughlin left guard to PIT 46 for 7 yards (P.Queen).,2nd & 5 at DEN 47
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,6,0,-10 Yard Penalty,"(14:11) B.Nix pass incomplete short left.
PENALTY on DEN-G.Bolles, Offensive Holding, 10 yards, enforced at PIT 46 - No Play.",1st & 10 at PIT 46
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,7,0,Pass for No Gain,(14:05) (Shotgun) B.Nix pass short left to G.Dulcich to DEN 44 for no gain (K.Benton; J.Porter).,1st & 20 at DEN 44
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,8,0,Pass Incomplete,(13:29) (Shotgun) B.Nix pass incomplete short right to G.Dulcich.,2nd & 20 at DEN 44
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,9,0,14 Yard Pass,(13:25) (Shotgun) B.Nix pass short middle to J.Williams to PIT 42 for 14 yards (M.Fitzpatrick; D.Kazee).,3rd & 20 at DEN 44
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,10,0,22 Yard Pass,(12:38) (Shotgun) B.Nix pass short middle to J.Reynolds to PIT 20 for 22 yards (C.Trice).,4th & 6 at PIT 42
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,11,0,2 Yard Run,(12:12) (No Huddle) J.Williams right tackle to PIT 18 for 2 yards (M.Adams; D.Elliott).,1st & 10 at PIT 20
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,12,0,2 Yard Pass,"(11:35) (Shotgun) B.Nix pass short right to T.Badie to PIT 16 for 2 yards (E.Roberts, T.Watt).",2nd & 8 at PIT 18
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,13,0,Pass Incomplete,(10:49) (Shotgun) B.Nix pass incomplete short middle to C.Sutton (I.Loudermilk).,3rd & 6 at PIT 16
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,1,DEN,1,14,1,Field Goal,"(10:45) W.Lutz 35 yard field goal is GOOD, Center-M.Fraboni, Holder-R.Dixon.",4th & 6 at PIT 16
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,2,PIT,0,1,0,Kickoff,W.Lutz kicks 64 yards from DEN 35 to PIT 1. J.Warren to PIT 14 for 13 yards (D.Key; C.Barton).,Kickoff from DEN 35
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,2,PIT,0,2,0,Pass Incomplete,(10:36) (Shotgun) J.Fields pass incomplete short left to G.Pickens.,1st & 10 at PIT 14
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,2,PIT,0,3,0,3 Yard Run,(10:31) C.Patterson right tackle to PIT 17 for 3 yards (M.Roach).,2nd & 10 at PIT 14
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,2,PIT,0,4,0,-8 Yard Penalty,"(9:51) (No Huddle, Shotgun) J.Fields pass short left to C.Austin to PIT 25 for 8 yards (R.Moss) [A.Singleton].
PENALTY on PIT-D.Moore, Offensive Holding, 8 yards, enforced at PIT 17 - No Play.",3rd & 7 at PIT 17
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,2,PIT,0,5,0,11 Yard Run,"(9:37) (Shotgun) J.Warren right guard to PIT 20 for 11 yards (A.Singleton, C.Barton).",3rd & 15 at PIT 9
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,2,PIT,0,6,0,Punt,"(8:56) C.Waitman punts 51 yards to DEN 29, Center-C.Kuntz. M.Mims to DEN 31 for 2 yards (T.Matakevich).",4th & 4 at PIT 20
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,3,DEN,0,1,0,Penalty,"(8:43) (Shotgun) B.Nix pass incomplete short left [P.Queen].
Penalty on DEN-G.Bolles, Illegal Block Above the Waist, offsetting, enforced at DEN 31 - No Play.
Penalty on PIT-J.Porter, Defensive Holding, offsetting.",1st & 10 at DEN 31
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,3,DEN,0,2,0,Pass Incomplete,(8:35) (Shotgun) B.Nix pass incomplete short middle to G.Dulcich.,1st & 10 at DEN 31
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,3,DEN,0,3,0,Penalty,"(8:32) (Shotgun) B.Nix pass incomplete short right.
Penalty on DEN-M.McGlinchey, Offensive Holding, offsetting, enforced at DEN 31 - No Play.
Penalty on PIT-J.Porter, Illegal Use of Hands, offsetting.",2nd & 10 at DEN 31
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,3,DEN,0,4,0,5 Yard Penalty,"(8:24) (Shotgun) PENALTY on PIT-A.Highsmith, Neutral Zone Infraction, 5 yards, enforced at DEN 31 - No Play.",2nd & 10 at DEN 31
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,3,DEN,0,5,0,-3 Yard Run,"(8:24) (Shotgun) J.Williams right guard to DEN 33 for -3 yards (T.Watt, D.Elliott).",2nd & 5 at DEN 36
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,3,DEN,0,6,0,Pass Incomplete,"(8:01) (No Huddle, Shotgun) B.Nix pass incomplete short middle to L.Humphrey (T.Watt) [T.Watt].",3rd & 8 at DEN 33
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,3,DEN,0,7,0,Punt,"(7:57) R.Dixon punts 54 yards to PIT 13, Center-M.Fraboni. C.Austin to PIT 19 for 6 yards (K.Smith).",4th & 8 at DEN 33
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,4,PIT,0,1,0,2 Yard Run,(7:48) N.Harris right guard to PIT 21 for 2 yards (J.Cooper).,1st & 10 at PIT 19
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,4,PIT,0,2,0,5 Yard Run,(7:09) N.Harris right tackle to PIT 26 for 5 yards (D.Jones).,2nd & 8 at PIT 21
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,4,PIT,0,3,0,15 Yard Penalty,"(6:27) (No Huddle, Shotgun) J.Fields pass incomplete deep right to C.Austin (R.Moss) [N.Bonitto].
PENALTY on DEN-P.Locke, Unnecessary Roughness, 15 yards, enforced at PIT 26 - No Play.",3rd & 3 at PIT 26
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,4,PIT,0,4,0,2 Yard Run,(6:22) N.Harris left guard to PIT 43 for 2 yards (J.Cooper; A.Singleton).,1st & 10 at PIT 41
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,4,PIT,0,5,0,3 Yard Run,(5:42) J.Fields scrambles left end ran ob at PIT 46 for 3 yards (C.Barton).,2nd & 8 at PIT 43
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,4,PIT,0,6,0,Run for No Gain,"(5:04) (Shotgun) J.Fields FUMBLES (Aborted) at PIT 42, recovered by PIT-J.Warren at PIT 42. J.Warren to PIT 44 for 2 yards (J.Elliss, M.Roach).",3rd & 5 at PIT 46
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,4,PIT,0,7,0,Punt,"(4:53) C.Waitman punts 56 yards to end zone, Center-C.Kuntz, Touchback. ** Injury Update: PIT-T.Matakevich has returned to the game.",4th & 7 at PIT 44
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,5,DEN,1,1,0,9 Yard Pass,"(4:45) (Shotgun) B.Nix pass short right to G.Dulcich to DEN 29 for 9 yards (C.Trice, D.Jackson).",1st & 10 at DEN 20
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,5,DEN,1,2,0,2 Yard Run,"(4:25) (No Huddle, Shotgun) B.Nix scrambles up the middle to DEN 31 for 2 yards (Ca.Heyward).",2nd & 1 at DEN 29
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,5,DEN,1,3,0,27 Yard Pass,"(4:02) (No Huddle, Shotgun) B.Nix pass short middle to L.Humphrey to PIT 42 for 27 yards (M.Fitzpatrick). PIT-D.Jackson was injured during the play.",1st & 10 at DEN 31
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,5,DEN,1,4,0,13 Yard Pass,(3:28) (Shotgun) B.Nix pass short middle to L.Humphrey to PIT 29 for 13 yards (D.Kazee).,1st & 10 at PIT 42
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,5,DEN,1,5,0,13 Yard Pass,"(3:04) (No Huddle, Shotgun) B.Nix pass short left to J.Williams to PIT 16 for 13 yards (D.Elliott; D.Leal).",1st & 10 at PIT 29
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,5,DEN,1,6,0,5 Yard Run,"(2:30) (No Huddle, Shotgun) B.Nix right guard to PIT 11 for 5 yards (M.Fitzpatrick).",1st & 10 at PIT 16
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,5,DEN,1,7,0,Pass Incomplete,"(2:03) (No Huddle, Shotgun) B.Nix pass incomplete short right to G.Dulcich.",2nd & 5 at PIT 11
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,5,DEN,1,8,0,Pass Incomplete,(2:01) (Shotgun) B.Nix pass incomplete short right to C.Sutton [Ca.Heyward]. DEN-G.Bolles was injured during the play. DEN-M.McGlinchey was injured during the play.,3rd & 5 at PIT 11
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,5,DEN,1,9,1,Field Goal,"(1:56) W.Lutz 29 yard field goal is GOOD, Center-M.Fraboni, Holder-R.Dixon. ** Injury Update: DEN-G.Bolles has returned to the game.",4th & 5 at PIT 11
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,6,PIT,0,1,0,Kickoff,"W.Lutz kicks 65 yards from DEN 35 to end zone, Touchback to the PIT 30.",Kickoff from DEN 35
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,6,PIT,0,2,0,2 Yard Run,(1:54) N.Harris right guard to PIT 32 for 2 yards (D.Jones).,1st & 10 at PIT 30
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,6,PIT,0,3,0,4 Yard Run,(1:51) N.Harris right tackle to PIT 36 for 4 yards (Z.Allen; J.Cooper).,2nd & 8 at PIT 32
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,6,PIT,0,4,0,Run for No Gain,(1:05) (Shotgun) J.Fields right end to PIT 36 for no gain (P.Locke).,3rd & 4 at PIT 36
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,6,PIT,0,5,0,Punt,"(:18) C.Waitman punts 54 yards to DEN 10, Center-C.Kuntz. M.Mims to DEN 19 for 9 yards (B.Skowronek).",4th & 4 at PIT 36
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,7,DEN,0,1,0,15 Yard Pass,(:09) (Shotgun) B.Nix pass deep right to J.Reynolds to DEN 32 for 13 yards [Ca.Heyward]. Lateral to M.Mims ran ob at DEN 34 for 2 yards (D.Kazee). ** Injury Update: PIT-D.Jackson has returned to the game.,1st & 10 at DEN 19
2024,Week 2,SUN,09/15,Steelers,Broncos,4TH QUARTER,7,DEN,0,2,0,Interception,(:01) (Shotgun) B.Nix pass deep middle INTERCEPTED by D.Kazee at PIT 40. D.Kazee to PIT 45 for 5 yards (J.McLaughlin).,1st & 10 at DEN 34
2024,Week 2,SUN,09/15,Bengals,Chiefs,1ST QUARTER,1,CIN,1,1,0,Kickoff,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the CIN 30.",Kickoff from KC 35
2024,Week 2,SUN,09/15,Bengals,Chiefs,1ST QUARTER,1,CIN,1,2,0,8 Yard Pass,"(15:00) J.Burrow pass short right to D.Sample to CIN 38 for 8 yards (L.Chenal). FUMBLES (L.Chenal), ball out of bounds at CIN 40.",1st & 10 at CIN 30
2024,Week 2,SUN,09/15,Bengals,Chiefs,1ST QUARTER,1,CIN,1,3,0,12 Yard Pass,"(14:23) (Shotgun) J.Burrow pass short middle to D.Sample to 50 for 12 yards (D.Tranquill, J.Reid).",2nd & 2 at CIN 38
2024,Week 2,SUN,09/15,Bengals,Chiefs,1ST QUARTER,1,CIN,1,4,0,1 Yard Run,"(13:45) Z.Moss left end to KC 49 for 1 yard (L.Chenal, M.Danna).",1st & 10 at 50
2024,Week 2,SUN,09/15,Bengals,Chiefs,1ST QUARTER,1,CIN,1,5,0,6 Yard Pass,(13:02) (Shotgun) J.Burrow pass short right to J.Chase to KC 43 for 6 yards (N.Bolton).,2nd & 9 at KC 49
